productsSold,productsListed,socialNbFollowers,socialProductsLiked,gender,seniority,country,productsSold_log,productsListed_log,socialNbFollowers_log,socialProductsLiked_log,is_female,seniority_centered,seniority_centered_sq,sold_rate
0,0,3,0,F,3201,Suède,0.0,0.0,1.3862943611198906,0.0,1,137.2281297706063,18831.559600338365,
0,0,3,0,M,3201,Royaume-Uni,0.0,0.0,1.3862943611198906,0.0,0,137.2281297706063,18831.559600338365,
1,1,3,1,F,3201,France,0.6931471805599453,0.6931471805599453,1.3862943611198906,0.6931471805599453,1,137.2281297706063,18831.559600338365,1.0
0,0,3,0,F,3201,Taiwan,0.0,0.0,1.3862943611198906,0.0,1,137.2281297706063,18831.559600338365,
0,0,3,0,M,3201,Royaume-Uni,0.0,0.0,1.3862943611198906,0.0,0,137.2281297706063,18831.559600338365,
0,0,3,0,F,3201,Espagne,0.0,0.0,1.3862943611198906,0.0,1,137.2281297706063,18831.559600338365,
0,0,3,0,M,3201,Etats-Unis,0.0,0.0,1.3862943611198906,0.0,0,137.2281297706063,18831.559600338365,
0,0,3,0,F,3201,Royaume-Uni,0.0,0.0,1.3862943611198906,0.0,1,137.2281297706063,18831.559600338365,
0,0,3,0,F,3201,France,0.0,0.0,1.3862943611198906,0.0,1,137.2281297706063,18831.559600338365,
0,0,3,0,M,3201,Royaume-Uni,0.0,0.0,1.3862943611198906,0.0,0,137.2281297706063,18831.559600338365,
0,0,3,0,F,3201,Émirats arabes unis,0.0,0.0,1.3862943611198906,0.0,1,137.2281297706063,18831.559600338365,
0,0,3,0,F,3201,Italie,0.0,0.0,1.3862943611198906,0.0,1,137.2281297706063,18831.559600338365,
0,1,10,2,F,3201,Belgique,0.0,0.6931471805599453,2.3978952727983707,1.0986122886681098,1,137.2281297706063,18831.559600338365,0.0
0,0,6,0,F,3201,Autriche,0.0,0.0,1.9459101490553132,0.0,1,137.2281297706063,18831.559600338365,
0,0,3,0,M,3201,Etats-Unis,0.0,0.0,1.3862943611198906,0.0,0,137.2281297706063,18831.559600338365,
0,0,3,0,M,3201,France,0.0,0.0,1.3862943611198906,0.0,0,137.2281297706063,18831.559600338365,
0,0,3,0,F,3201,Royaume-Uni,0.0,0.0,1.3862943611198906,0.0,1,137.2281297706063,18831.559600338365,
0,0,3,0,F,3201,Japon,0.0,0.0,1.3862943611198906,0.0,1,137.2281297706063,18831.559600338365,
0,0,3,0,F,3201,France,0.0,0.0,1.3862943611198906,0.0,1,137.2281297706063,18831.559600338365,
0,0,3,0,F,3201,Italie,0.0,0.0,1.3862943611198906,0.0,1,137.2281297706063,18831.559600338365,
0,0,3,0,F,3201,France,0.0,0.0,1.3862943611198906,0.0,1,137.2281297706063,18831.559600338365,
0,0,3,0,F,3201,Etats-Unis,0.0,0.0,1.3862943611198906,0.0,1,137.2281297706063,18831.559600338365,
0,0,3,0,F,3201,France,0.0,0.0,1.3862943611198906,0.0,1,137.2281297706063,18831.559600338365,
0,0,3,0,M,3201,France,0.0,0.0,1.3862943611198906,0.0,0,137.2281297706063,18831.559600338365,
0,0,3,0,F,3201,France,0.0,0.0,1.3862943611198906,0.0,1,137.2281297706063,18831.559600338365,
0,0,3,0,F,3201,Bahreïn,0.0,0.0,1.3862943611198906,0.0,1,137.2281297706063,18831.559600338365,
0,0,3,0,F,3201,France,0.0,0.0,1.3862943611198906,0.0,1,137.2281297706063,18831.559600338365,
0,0,3,1,F,3201,Royaume-Uni,0.0,0.0,1.3862943611198906,0.6931471805599453,1,137.2281297706063,18831.559600338365,
0,0,3,0,F,3201,France,0.0,0.0,1.3862943611198906,0.0,1,137.2281297706063,18831.559600338365,
0,0,3,0,F,3201,France,0.0,0.0,1.3862943611198906,0.0,1,137.2281297706063,18831.559600338365,
0,0,3,0,F,3201,Canada,0.0,0.0,1.3862943611198906,0.0,1,137.2281297706063,18831.559600338365,
0,0,3,0,F,3201,France,0.0,0.0,1.3862943611198906,0.0,1,137.2281297706063,18831.559600338365,
0,0,3,35,F,3201,Etats-Unis,0.0,0.0,1.3862943611198906,3.58351893845611,1,137.2281297706063,18831.559600338365,
0,0,3,0,F,3201,France,0.0,0.0,1.3862943611198906,0.0,1,137.2281297706063,18831.559600338365,
0,0,3,1,F,3201,Réunion,0.0,0.0,1.3862943611198906,0.6931471805599453,1,137.2281297706063,18831.559600338365,
0,0,3,0,F,3201,France,0.0,0.0,1.3862943611198906,0.0,1,137.2281297706063,18831.559600338365,
0,0,3,0,M,3201,France,0.0,0.0,1.3862943611198906,0.0,0,137.2281297706063,18831.559600338365,
0,0,3,0,M,3201,Danemark,0.0,0.0,1.3862943611198906,0.0,0,137.2281297706063,18831.559600338365,
0,0,3,0,F,3201,France,0.0,0.0,1.3862943611198906,0.0,1,137.2281297706063,18831.559600338365,
0,0,3,0,F,3201,Allemagne,0.0,0.0,1.3862943611198906,0.0,1,137.2281297706063,18831.559600338365,
0,0,3,0,M,3201,France,0.0,0.0,1.3862943611198906,0.0,0,137.2281297706063,18831.559600338365,
0,0,3,0,F,3201,Finlande,0.0,0.0,1.3862943611198906,0.0,1,137.2281297706063,18831.559600338365,
0,0,3,0,F,3201,Etats-Unis,0.0,0.0,1.3862943611198906,0.0,1,137.2281297706063,18831.559600338365,
0,0,3,0,F,3201,Etats-Unis,0.0,0.0,1.3862943611198906,0.0,1,137.2281297706063,18831.559600338365,
0,0,5,64,M,3201,Danemark,0.0,0.0,1.791759469228055,4.174387269895637,0,137.2281297706063,18831.559600338365,
0,0,3,0,M,3201,Pologne,0.0,0.0,1.3862943611198906,0.0,0,137.2281297706063,18831.559600338365,
0,0,3,0,M,3201,France,0.0,0.0,1.3862943611198906,0.0,0,137.2281297706063,18831.559600338365,
0,0,3,1,F,3201,France,0.0,0.0,1.3862943611198906,0.6931471805599453,1,137.2281297706063,18831.559600338365,
0,0,3,0,M,3201,Royaume-Uni,0.0,0.0,1.3862943611198906,0.0,0,137.2281297706063,18831.559600338365,
2,0,10,0,F,3201,Italie,1.0986122886681098,0.0,2.3978952727983707,0.0,1,137.2281297706063,18831.559600338365,
0,0,3,0,M,3201,Turquie,0.0,0.0,1.3862943611198906,0.0,0,137.2281297706063,18831.559600338365,
0,0,3,0,F,3201,Etats-Unis,0.0,0.0,1.3862943611198906,0.0,1,137.2281297706063,18831.559600338365,
0,0,3,0,F,3201,Suisse,0.0,0.0,1.3862943611198906,0.0,1,137.2281297706063,18831.559600338365,
0,0,3,8,F,3201,Italie,0.0,0.0,1.3862943611198906,2.1972245773362196,1,137.2281297706063,18831.559600338365,
0,0,3,0,F,3201,France,0.0,0.0,1.3862943611198906,0.0,1,137.2281297706063,18831.559600338365,
0,0,3,0,F,3201,Allemagne,0.0,0.0,1.3862943611198906,0.0,1,137.2281297706063,18831.559600338365,
0,0,3,0,F,3201,France,0.0,0.0,1.3862943611198906,0.0,1,137.2281297706063,18831.559600338365,
0,0,3,0,F,3201,Espagne,0.0,0.0,1.3862943611198906,0.0,1,137.2281297706063,18831.559600338365,
0,0,3,0,F,3201,France,0.0,0.0,1.3862943611198906,0.0,1,137.2281297706063,18831.559600338365,
0,0,3,0,F,3201,Russie,0.0,0.0,1.3862943611198906,0.0,1,137.2281297706063,18831.559600338365,
0,0,3,0,F,3201,Etats-Unis,0.0,0.0,1.3862943611198906,0.0,1,137.2281297706063,18831.559600338365,
0,0,3,0,F,3201,Pays-Bas,0.0,0.0,1.3862943611198906,0.0,1,137.2281297706063,18831.559600338365,
0,0,3,7,M,3201,Royaume-Uni,0.0,0.0,1.3862943611198906,2.0794415416798357,0,137.2281297706063,18831.559600338365,
0,0,3,11,M,3201,France,0.0,0.0,1.3862943611198906,2.4849066497880004,0,137.2281297706063,18831.559600338365,
0,0,3,0,F,3201,Etats-Unis,0.0,0.0,1.3862943611198906,0.0,1,137.2281297706063,18831.559600338365,
0,0,3,0,F,3201,Autriche,0.0,0.0,1.3862943611198906,0.0,1,137.2281297706063,18831.559600338365,
0,0,3,0,F,3201,Etats-Unis,0.0,0.0,1.3862943611198906,0.0,1,137.2281297706063,18831.559600338365,
0,0,3,0,F,3201,Italie,0.0,0.0,1.3862943611198906,0.0,1,137.2281297706063,18831.559600338365,
0,0,3,0,F,3201,France,0.0,0.0,1.3862943611198906,0.0,1,137.2281297706063,18831.559600338365,
0,0,3,0,M,3201,Etats-Unis,0.0,0.0,1.3862943611198906,0.0,0,137.2281297706063,18831.559600338365,
0,0,4,4,F,3201,Allemagne,0.0,0.0,1.6094379124341003,1.6094379124341003,1,137.2281297706063,18831.559600338365,
0,0,3,0,F,3201,France,0.0,0.0,1.3862943611198906,0.0,1,137.2281297706063,18831.559600338365,
0,0,3,0,F,3201,Belgique,0.0,0.0,1.3862943611198906,0.0,1,137.2281297706063,18831.559600338365,
0,0,4,0,F,3201,Etats-Unis,0.0,0.0,1.6094379124341003,0.0,1,137.2281297706063,18831.559600338365,
0,0,4,0,F,3201,France,0.0,0.0,1.6094379124341003,0.0,1,137.2281297706063,18831.559600338365,
0,0,4,0,M,3201,Grèce,0.0,0.0,1.6094379124341003,0.0,0,137.2281297706063,18831.559600338365,
0,0,4,0,F,3201,France,0.0,0.0,1.6094379124341003,0.0,1,137.2281297706063,18831.559600338365,
0,0,3,0,F,3201,Etats-Unis,0.0,0.0,1.3862943611198906,0.0,1,137.2281297706063,18831.559600338365,
0,0,4,13,F,3201,France,0.0,0.0,1.6094379124341003,2.6390573296152584,1,137.2281297706063,18831.559600338365,
0,0,3,1,M,3201,France,0.0,0.0,1.3862943611198906,0.6931471805599453,0,137.2281297706063,18831.559600338365,
0,0,4,0,M,3201,France,0.0,0.0,1.6094379124341003,0.0,0,137.2281297706063,18831.559600338365,
0,0,4,0,F,3201,Etats-Unis,0.0,0.0,1.6094379124341003,0.0,1,137.2281297706063,18831.559600338365,
2,1,10,20,F,3201,Royaume-Uni,1.0986122886681098,0.6931471805599453,2.3978952727983707,3.044522437723423,1,137.2281297706063,18831.559600338365,2.0
0,0,4,0,F,3201,Etats-Unis,0.0,0.0,1.6094379124341003,0.0,1,137.2281297706063,18831.559600338365,
0,0,4,0,F,3201,Etats-Unis,0.0,0.0,1.6094379124341003,0.0,1,137.2281297706063,18831.559600338365,
0,0,4,1,F,3201,Italie,0.0,0.0,1.6094379124341003,0.6931471805599453,1,137.2281297706063,18831.559600338365,
0,0,4,0,F,3201,France,0.0,0.0,1.6094379124341003,0.0,1,137.2281297706063,18831.559600338365,
0,0,3,0,F,3201,Etats-Unis,0.0,0.0,1.3862943611198906,0.0,1,137.2281297706063,18831.559600338365,
0,0,4,13,F,3201,Etats-Unis,0.0,0.0,1.6094379124341003,2.6390573296152584,1,137.2281297706063,18831.559600338365,
0,0,4,0,F,3201,Royaume-Uni,0.0,0.0,1.6094379124341003,0.0,1,137.2281297706063,18831.559600338365,
0,0,5,0,M,3201,Royaume-Uni,0.0,0.0,1.791759469228055,0.0,0,137.2281297706063,18831.559600338365,
0,0,4,5,F,3201,Etats-Unis,0.0,0.0,1.6094379124341003,1.791759469228055,1,137.2281297706063,18831.559600338365,
0,0,4,0,F,3201,Guadeloupe,0.0,0.0,1.6094379124341003,0.0,1,137.2281297706063,18831.559600338365,
0,0,4,0,M,3201,Canada,0.0,0.0,1.6094379124341003,0.0,0,137.2281297706063,18831.559600338365,
0,0,4,0,F,3201,Danemark,0.0,0.0,1.6094379124341003,0.0,1,137.2281297706063,18831.559600338365,
0,0,4,0,F,3201,Etats-Unis,0.0,0.0,1.6094379124341003,0.0,1,137.2281297706063,18831.559600338365,
0,0,4,0,M,3201,Danemark,0.0,0.0,1.6094379124341003,0.0,0,137.2281297706063,18831.559600338365,
0,0,10,1,M,3201,Italie,0.0,0.0,2.3978952727983707,0.6931471805599453,0,137.2281297706063,18831.559600338365,
0,0,3,0,F,3201,Etats-Unis,0.0,0.0,1.3862943611198906,0.0,1,137.2281297706063,18831.559600338365,
0,0,10,16,F,3201,Guam,0.0,0.0,2.3978952727983707,2.833213344056216,1,137.2281297706063,18831.559600338365,
0,0,3,0,F,3201,Italie,0.0,0.0,1.3862943611198906,0.0,1,137.2281297706063,18831.559600338365,
0,0,3,0,M,3201,France,0.0,0.0,1.3862943611198906,0.0,0,137.2281297706063,18831.559600338365,
0,0,4,6,F,3201,France,0.0,0.0,1.6094379124341003,1.9459101490553132,1,137.2281297706063,18831.559600338365,
0,0,3,0,F,3201,France,0.0,0.0,1.3862943611198906,0.0,1,137.2281297706063,18831.559600338365,
0,0,3,0,F,3201,Etats-Unis,0.0,0.0,1.3862943611198906,0.0,1,137.2281297706063,18831.559600338365,
0,0,3,0,F,3201,Etats-Unis,0.0,0.0,1.3862943611198906,0.0,1,137.2281297706063,18831.559600338365,
0,0,3,0,F,3201,France,0.0,0.0,1.3862943611198906,0.0,1,137.2281297706063,18831.559600338365,
0,0,3,0,F,3201,Espagne,0.0,0.0,1.3862943611198906,0.0,1,137.2281297706063,18831.559600338365,
0,0,3,0,F,3201,Royaume-Uni,0.0,0.0,1.3862943611198906,0.0,1,137.2281297706063,18831.559600338365,
0,0,3,0,F,3201,Royaume-Uni,0.0,0.0,1.3862943611198906,0.0,1,137.2281297706063,18831.559600338365,
0,0,3,0,F,3201,Etats-Unis,0.0,0.0,1.3862943611198906,0.0,1,137.2281297706063,18831.559600338365,
0,0,3,0,M,3201,France,0.0,0.0,1.3862943611198906,0.0,0,137.2281297706063,18831.559600338365,
0,0,3,0,F,3201,Etats-Unis,0.0,0.0,1.3862943611198906,0.0,1,137.2281297706063,18831.559600338365,
0,0,3,0,F,3201,France,0.0,0.0,1.3862943611198906,0.0,1,137.2281297706063,18831.559600338365,
0,0,3,0,M,3201,Royaume-Uni,0.0,0.0,1.3862943611198906,0.0,0,137.2281297706063,18831.559600338365,
0,0,3,0,M,3201,Etats-Unis,0.0,0.0,1.3862943611198906,0.0,0,137.2281297706063,18831.559600338365,
0,0,3,0,F,3201,Etats-Unis,0.0,0.0,1.3862943611198906,0.0,1,137.2281297706063,18831.559600338365,
0,0,3,0,F,3201,France,0.0,0.0,1.3862943611198906,0.0,1,137.2281297706063,18831.559600338365,
0,0,3,0,F,3201,Belgique,0.0,0.0,1.3862943611198906,0.0,1,137.2281297706063,18831.559600338365,
0,0,3,0,F,3201,Espagne,0.0,0.0,1.3862943611198906,0.0,1,137.2281297706063,18831.559600338365,
0,0,3,0,F,3201,Malaisie,0.0,0.0,1.3862943611198906,0.0,1,137.2281297706063,18831.559600338365,
0,0,3,0,M,3201,Danemark,0.0,0.0,1.3862943611198906,0.0,0,137.2281297706063,18831.559600338365,
0,0,3,0,M,3201,Roumanie,0.0,0.0,1.3862943611198906,0.0,0,137.2281297706063,18831.559600338365,
0,0,3,0,F,3201,Monaco,0.0,0.0,1.3862943611198906,0.0,1,137.2281297706063,18831.559600338365,
0,0,3,0,F,3201,France,0.0,0.0,1.3862943611198906,0.0,1,137.2281297706063,18831.559600338365,
0,0,3,0,F,3201,Etats-Unis,0.0,0.0,1.3862943611198906,0.0,1,137.2281297706063,18831.559600338365,
0,0,3,0,F,3201,Royaume-Uni,0.0,0.0,1.3862943611198906,0.0,1,137.2281297706063,18831.559600338365,
0,0,3,0,F,3201,France,0.0,0.0,1.3862943611198906,0.0,1,137.2281297706063,18831.559600338365,
0,0,3,0,M,3201,Etats-Unis,0.0,0.0,1.3862943611198906,0.0,0,137.2281297706063,18831.559600338365,
0,0,3,0,F,3201,Etats-Unis,0.0,0.0,1.3862943611198906,0.0,1,137.2281297706063,18831.559600338365,
0,0,3,0,F,3201,Etats-Unis,0.0,0.0,1.3862943611198906,0.0,1,137.2281297706063,18831.559600338365,
0,0,3,0,M,3201,Autriche,0.0,0.0,1.3862943611198906,0.0,0,137.2281297706063,18831.559600338365,
0,0,3,0,F,3201,Danemark,0.0,0.0,1.3862943611198906,0.0,1,137.2281297706063,18831.559600338365,
0,0,3,0,F,3201,Espagne,0.0,0.0,1.3862943611198906,0.0,1,137.2281297706063,18831.559600338365,
0,0,3,0,F,3201,France,0.0,0.0,1.3862943611198906,0.0,1,137.2281297706063,18831.559600338365,
0,0,4,0,M,3201,Italie,0.0,0.0,1.6094379124341003,0.0,0,137.2281297706063,18831.559600338365,
0,0,3,0,M,3201,France,0.0,0.0,1.3862943611198906,0.0,0,137.2281297706063,18831.559600338365,
0,0,3,0,F,3201,Etats-Unis,0.0,0.0,1.3862943611198906,0.0,1,137.2281297706063,18831.559600338365,
0,0,3,0,M,3201,Royaume-Uni,0.0,0.0,1.3862943611198906,0.0,0,137.2281297706063,18831.559600338365,
0,0,10,0,F,3201,Singapour,0.0,0.0,2.3978952727983707,0.0,1,137.2281297706063,18831.559600338365,
0,0,3,0,F,3201,Canada,0.0,0.0,1.3862943611198906,0.0,1,137.2281297706063,18831.559600338365,
0,0,3,0,M,3201,France,0.0,0.0,1.3862943611198906,0.0,0,137.2281297706063,18831.559600338365,
0,0,3,0,M,3201,France,0.0,0.0,1.3862943611198906,0.0,0,137.2281297706063,18831.559600338365,
0,0,3,0,F,3201,Etats-Unis,0.0,0.0,1.3862943611198906,0.0,1,137.2281297706063,18831.559600338365,
0,0,3,33,F,3201,Pays-Bas,0.0,0.0,1.3862943611198906,3.5263605246161616,1,137.2281297706063,18831.559600338365,
0,0,3,0,F,3201,Royaume-Uni,0.0,0.0,1.3862943611198906,0.0,1,137.2281297706063,18831.559600338365,
0,0,3,0,F,3201,France,0.0,0.0,1.3862943611198906,0.0,1,137.2281297706063,18831.559600338365,
0,0,3,0,F,3201,Hong Kong,0.0,0.0,1.3862943611198906,0.0,1,137.2281297706063,18831.559600338365,
0,0,3,1,F,3201,Royaume-Uni,0.0,0.0,1.3862943611198906,0.6931471805599453,1,137.2281297706063,18831.559600338365,
0,0,3,0,F,3201,Etats-Unis,0.0,0.0,1.3862943611198906,0.0,1,137.2281297706063,18831.559600338365,
0,0,3,0,M,3201,Royaume-Uni,0.0,0.0,1.3862943611198906,0.0,0,137.2281297706063,18831.559600338365,
0,0,3,0,F,3201,France,0.0,0.0,1.3862943611198906,0.0,1,137.2281297706063,18831.559600338365,
0,0,3,0,M,3201,Royaume-Uni,0.0,0.0,1.3862943611198906,0.0,0,137.2281297706063,18831.559600338365,
0,0,3,0,F,3201,Espagne,0.0,0.0,1.3862943611198906,0.0,1,137.2281297706063,18831.559600338365,
0,0,3,4,F,3201,Belgique,0.0,0.0,1.3862943611198906,1.6094379124341003,1,137.2281297706063,18831.559600338365,
0,0,3,0,F,3201,France,0.0,0.0,1.3862943611198906,0.0,1,137.2281297706063,18831.559600338365,
0,0,3,0,M,3201,Italie,0.0,0.0,1.3862943611198906,0.0,0,137.2281297706063,18831.559600338365,
0,0,3,0,M,3201,Suède,0.0,0.0,1.3862943611198906,0.0,0,137.2281297706063,18831.559600338365,
0,0,3,14,F,3201,Danemark,0.0,0.0,1.3862943611198906,2.70805020110221,1,137.2281297706063,18831.559600338365,
0,0,4,7,F,3201,Suède,0.0,0.0,1.6094379124341003,2.0794415416798357,1,137.2281297706063,18831.559600338365,
0,0,3,0,F,3201,Allemagne,0.0,0.0,1.3862943611198906,0.0,1,137.2281297706063,18831.559600338365,
0,0,4,0,F,3201,Royaume-Uni,0.0,0.0,1.6094379124341003,0.0,1,137.2281297706063,18831.559600338365,
0,0,4,0,F,3201,Danemark,0.0,0.0,1.6094379124341003,0.0,1,137.2281297706063,18831.559600338365,
0,0,3,1,F,3201,Royaume-Uni,0.0,0.0,1.3862943611198906,0.6931471805599453,1,137.2281297706063,18831.559600338365,
0,0,4,1,F,3201,Etats-Unis,0.0,0.0,1.6094379124341003,0.6931471805599453,1,137.2281297706063,18831.559600338365,
0,0,4,0,F,3201,France,0.0,0.0,1.6094379124341003,0.0,1,137.2281297706063,18831.559600338365,
0,0,4,0,M,3201,France,0.0,0.0,1.6094379124341003,0.0,0,137.2281297706063,18831.559600338365,
0,0,4,1,F,3201,Allemagne,0.0,0.0,1.6094379124341003,0.6931471805599453,1,137.2281297706063,18831.559600338365,
0,0,3,0,M,3201,Autriche,0.0,0.0,1.3862943611198906,0.0,0,137.2281297706063,18831.559600338365,
0,0,4,0,F,3201,Etats-Unis,0.0,0.0,1.6094379124341003,0.0,1,137.2281297706063,18831.559600338365,
0,0,4,0,F,3201,Royaume-Uni,0.0,0.0,1.6094379124341003,0.0,1,137.2281297706063,18831.559600338365,
0,0,4,0,F,3201,Hong Kong,0.0,0.0,1.6094379124341003,0.0,1,137.2281297706063,18831.559600338365,
0,0,4,0,F,3201,Espagne,0.0,0.0,1.6094379124341003,0.0,1,137.2281297706063,18831.559600338365,
0,0,7,0,M,3201,Danemark,0.0,0.0,2.0794415416798357,0.0,0,137.2281297706063,18831.559600338365,
0,0,4,0,F,3201,France,0.0,0.0,1.6094379124341003,0.0,1,137.2281297706063,18831.559600338365,
0,0,4,0,F,3201,Royaume-Uni,0.0,0.0,1.6094379124341003,0.0,1,137.2281297706063,18831.559600338365,
0,0,4,0,F,3201,France,0.0,0.0,1.6094379124341003,0.0,1,137.2281297706063,18831.559600338365,
0,0,4,0,F,3201,Etats-Unis,0.0,0.0,1.6094379124341003,0.0,1,137.2281297706063,18831.559600338365,
0,0,3,0,F,3201,Etats-Unis,0.0,0.0,1.3862943611198906,0.0,1,137.2281297706063,18831.559600338365,
0,0,4,1,F,3201,France,0.0,0.0,1.6094379124341003,0.6931471805599453,1,137.2281297706063,18831.559600338365,
0,0,4,0,F,3201,Espagne,0.0,0.0,1.6094379124341003,0.0,1,137.2281297706063,18831.559600338365,
0,0,4,0,M,3201,France,0.0,0.0,1.6094379124341003,0.0,0,137.2281297706063,18831.559600338365,
0,0,8,7,F,3201,Italie,0.0,0.0,2.1972245773362196,2.0794415416798357,1,137.2281297706063,18831.559600338365,
0,0,3,0,M,3201,France,0.0,0.0,1.3862943611198906,0.0,0,137.2281297706063,18831.559600338365,
0,0,3,0,M,3201,Allemagne,0.0,0.0,1.3862943611198906,0.0,0,137.2281297706063,18831.559600338365,
0,0,4,0,M,3201,Taiwan,0.0,0.0,1.6094379124341003,0.0,0,137.2281297706063,18831.559600338365,
0,0,3,18,F,3201,Allemagne,0.0,0.0,1.3862943611198906,2.9444389791664403,1,137.2281297706063,18831.559600338365,
0,0,3,0,F,3201,Azerbaïdjan,0.0,0.0,1.3862943611198906,0.0,1,137.2281297706063,18831.559600338365,
0,0,3,0,F,3201,Etats-Unis,0.0,0.0,1.3862943611198906,0.0,1,137.2281297706063,18831.559600338365,
0,0,3,0,F,3201,Belgique,0.0,0.0,1.3862943611198906,0.0,1,137.2281297706063,18831.559600338365,
0,0,3,0,M,3201,Etats-Unis,0.0,0.0,1.3862943611198906,0.0,0,137.2281297706063,18831.559600338365,
0,0,3,0,F,3201,Etats-Unis,0.0,0.0,1.3862943611198906,0.0,1,137.2281297706063,18831.559600338365,
0,0,3,27,F,3201,Suède,0.0,0.0,1.3862943611198906,3.332204510175204,1,137.2281297706063,18831.559600338365,
0,0,3,0,F,3201,France,0.0,0.0,1.3862943611198906,0.0,1,137.2281297706063,18831.559600338365,
0,0,3,1,F,3201,France,0.0,0.0,1.3862943611198906,0.6931471805599453,1,137.2281297706063,18831.559600338365,
0,0,3,0,F,3201,Etats-Unis,0.0,0.0,1.3862943611198906,0.0,1,137.2281297706063,18831.559600338365,
0,0,3,0,F,3201,Canada,0.0,0.0,1.3862943611198906,0.0,1,137.2281297706063,18831.559600338365,
0,0,3,0,F,3201,France,0.0,0.0,1.3862943611198906,0.0,1,137.2281297706063,18831.559600338365,
0,0,3,0,F,3201,Etats-Unis,0.0,0.0,1.3862943611198906,0.0,1,137.2281297706063,18831.559600338365,
0,0,3,0,F,3201,France,0.0,0.0,1.3862943611198906,0.0,1,137.2281297706063,18831.559600338365,
0,0,3,0,F,3201,Royaume-Uni,0.0,0.0,1.3862943611198906,0.0,1,137.2281297706063,18831.559600338365,
0,0,3,0,F,3201,Royaume-Uni,0.0,0.0,1.3862943611198906,0.0,1,137.2281297706063,18831.559600338365,
0,0,3,0,F,3201,Etats-Unis,0.0,0.0,1.3862943611198906,0.0,1,137.2281297706063,18831.559600338365,
0,0,3,1,F,3201,Allemagne,0.0,0.0,1.3862943611198906,0.6931471805599453,1,137.2281297706063,18831.559600338365,
0,0,3,0,F,3201,Etats-Unis,0.0,0.0,1.3862943611198906,0.0,1,137.2281297706063,18831.559600338365,
0,0,3,0,M,3201,Royaume-Uni,0.0,0.0,1.3862943611198906,0.0,0,137.2281297706063,18831.559600338365,
0,0,3,0,F,3201,Etats-Unis,0.0,0.0,1.3862943611198906,0.0,1,137.2281297706063,18831.559600338365,
0,0,3,1,F,3201,Allemagne,0.0,0.0,1.3862943611198906,0.6931471805599453,1,137.2281297706063,18831.559600338365,
0,0,3,0,F,3201,Etats-Unis,0.0,0.0,1.3862943611198906,0.0,1,137.2281297706063,18831.559600338365,
0,0,3,0,M,3201,France,0.0,0.0,1.3862943611198906,0.0,0,137.2281297706063,18831.559600338365,
0,0,3,0,F,3201,Royaume-Uni,0.0,0.0,1.3862943611198906,0.0,1,137.2281297706063,18831.559600338365,
0,0,3,0,F,3201,Allemagne,0.0,0.0,1.3862943611198906,0.0,1,137.2281297706063,18831.559600338365,
0,0,3,0,F,3201,Royaume-Uni,0.0,0.0,1.3862943611198906,0.0,1,137.2281297706063,18831.559600338365,
0,0,3,0,F,3201,Italie,0.0,0.0,1.3862943611198906,0.0,1,137.2281297706063,18831.559600338365,
0,0,3,0,M,3201,Royaume-Uni,0.0,0.0,1.3862943611198906,0.0,0,137.2281297706063,18831.559600338365,
0,0,3,0,F,3201,Royaume-Uni,0.0,0.0,1.3862943611198906,0.0,1,137.2281297706063,18831.559600338365,
0,0,3,0,F,3201,Allemagne,0.0,0.0,1.3862943611198906,0.0,1,137.2281297706063,18831.559600338365,
0,0,3,4,F,3201,Allemagne,0.0,0.0,1.3862943611198906,1.6094379124341003,1,137.2281297706063,18831.559600338365,
0,0,3,0,M,3201,Japon,0.0,0.0,1.3862943611198906,0.0,0,137.2281297706063,18831.559600338365,
0,0,3,0,F,3201,France,0.0,0.0,1.3862943611198906,0.0,1,137.2281297706063,18831.559600338365,
0,0,3,0,F,3201,Etats-Unis,0.0,0.0,1.3862943611198906,0.0,1,137.2281297706063,18831.559600338365,
0,0,3,0,F,3201,Italie,0.0,0.0,1.3862943611198906,0.0,1,137.2281297706063,18831.559600338365,
0,0,3,0,F,3201,Italie,0.0,0.0,1.3862943611198906,0.0,1,137.2281297706063,18831.559600338365,
0,0,3,0,F,3201,France,0.0,0.0,1.3862943611198906,0.0,1,137.2281297706063,18831.559600338365,
0,0,3,0,M,3201,Nigeria,0.0,0.0,1.3862943611198906,0.0,0,137.2281297706063,18831.559600338365,
0,0,3,0,F,3201,Royaume-Uni,0.0,0.0,1.3862943611198906,0.0,1,137.2281297706063,18831.559600338365,
0,0,3,0,F,3201,Finlande,0.0,0.0,1.3862943611198906,0.0,1,137.2281297706063,18831.559600338365,
0,0,3,0,M,3201,Etats-Unis,0.0,0.0,1.3862943611198906,0.0,0,137.2281297706063,18831.559600338365,
0,0,3,0,F,3201,Géorgie,0.0,0.0,1.3862943611198906,0.0,1,137.2281297706063,18831.559600338365,
0,0,3,0,F,3201,Royaume-Uni,0.0,0.0,1.3862943611198906,0.0,1,137.2281297706063,18831.559600338365,
0,0,3,0,M,3201,France,0.0,0.0,1.3862943611198906,0.0,0,137.2281297706063,18831.559600338365,
0,0,7,0,F,3201,Italie,0.0,0.0,2.0794415416798357,0.0,1,137.2281297706063,18831.559600338365,
0,0,3,0,F,3201,Danemark,0.0,0.0,1.3862943611198906,0.0,1,137.2281297706063,18831.559600338365,
0,0,3,11,F,3201,Chili,0.0,0.0,1.3862943611198906,2.4849066497880004,1,137.2281297706063,18831.559600338365,
